Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3546,Liam,Davis,student2546@university.com,Male,20,Engineering,79.74,51.82,94.86,80.34,53.84,8.21,58.68,72.36,B,10.9,Yes,Yes,PhD,High,2,8.3
S3547,John,Brown,student2547@university.com,Male,19,Business,89.22,59.78,45.92,75.22,75.46,1.98,67.28,87.5,A,19.4,No,Yes,Bachelor's,Medium,9,8.1
S3548,Emma,Davis,student2548@university.com,Female,22,Business,87.46,76.56,56.76,60.86,85.34,5.48,58.41,85.94,A,14.2,No,Yes,None,Medium,1,7.1
S3549,John,Smith,student2549@university.com,Male,24,Business,78.59,62.03,46.56,63.33,60.37,4.46,94.04,65.69,C,12.8,No,Yes,,Medium,1,8.0
S3550,Liam,Johnson,student2550@university.com,Female,24,Business,,80.37,55.4,58.53,66.36,3.26,77.42,58.44,D,11.0,No,Yes,Bachelor's,Low,7,7.1
S3551,Ali,Brown,student2551@university.com,Male,21,Mathematics,87.29,54.22,90.26,52.83,70.95,6.18,92.62,81.07,A,16.4,No,Yes,None,High,10,8.2
S3552,Ali,Smith,student2552@university.com,Male,18,Engineering,60.34,82.06,76.91,80.96,89.72,5.02,99.26,83.85,C,9.2,No,Yes,Bachelor's,Medium,6,8.7
S3553,Maria,Williams,student2553@university.com,Male,20,Engineering,,60.85,53.64,83.64,74.68,3.35,77.51,78.4,F,26.3,No,Yes,Bachelor's,Medium,6,7.8
S3554,Ali,Williams,student2554@university.com,Male,19,Business,90.23,67.35,92.31,58.3,74.64,6.89,55.91,60.66,A,19.8,No,Yes,High School,Medium,8,8.8
S3555,Emma,Brown,student2555@university.com,Female,21,Engineering,91.11,73.46,88.04,80.77,71.54,2.8,68.06,63.83,A,6.6,Yes,Yes,Master's,Low,4,6.2
S3556,Liam,Davis,student2556@university.com,Female,19,Mathematics,73.65,81.17,85.22,99.1,61.43,6.43,51.81,85.42,C,16.4,No,No,None,High,5,8.6
S3557,Omar,Williams,student2557@university.com,Female,21,CS,59.62,54.32,90.86,53.72,96.15,9.57,92.47,98.13,C,20.7,No,No,High School,High,5,5.1
S3558,Liam,Jones,student2558@university.com,Female,24,CS,54.99,90.16,77.18,74.52,65.89,7.29,50.89,97.24,D,26.5,No,No,PhD,Low,6,4.2
S3559,Emma,Brown,student2559@university.com,Male,22,CS,87.17,83.31,70.09,86.65,78.37,4.18,79.61,75.98,B,5.6,No,Yes,High School,Medium,1,4.6
S3560,Emma,Smith,student2560@university.com,Female,19,CS,94.31,54.05,62.44,52.3,57.44,7.48,55.31,94.33,A,16.4,No,Yes,High School,Low,4,4.8
S3561,Maria,Brown,student2561@university.com,Female,22,CS,82.54,98.5,53.43,88.91,71.71,8.09,50.38,51.47,F,22.6,No,Yes,Bachelor's,Low,3,8.1
S3562,Maria,Johnson,student2562@university.com,Female,23,Business,57.21,79.89,73.44,98.98,95.19,3.26,62.81,93.06,F,9.9,Yes,Yes,Master's,Low,7,6.0
S3563,Ali,Davis,student2563@university.com,Male,23,CS,96.74,67.15,93.37,54.42,99.77,7.05,77.59,73.81,A,10.5,Yes,Yes,High School,High,1,5.2
S3564,Sara,Davis,student2564@university.com,Female,24,Business,99.46,49.45,75.64,91.11,68.09,4.34,53.75,89.08,A,17.2,No,Yes,,Medium,2,8.1
S3565,Liam,Brown,student2565@university.com,Female,20,Engineering,71.67,71.99,95.18,68.93,57.7,8.19,80.74,50.28,D,27.1,Yes,Yes,Bachelor's,Medium,8,5.0
S3566,Liam,Williams,student2566@university.com,Male,22,CS,79.74,49.89,61.42,57.21,65.72,2.95,83.6,93.43,F,15.0,No,Yes,High School,High,2,4.4
S3567,Sara,Williams,student2567@university.com,Male,21,CS,,65.77,81.71,74.66,66.36,9.38,98.48,79.75,B,17.1,Yes,Yes,,Medium,9,6.3
S3568,Maria,Jones,student2568@university.com,Female,20,Engineering,,64.52,78.92,53.58,82.23,5.75,94.98,62.01,B,20.9,No,Yes,None,Low,4,4.3
S3569,Ali,Jones,student2569@university.com,Female,19,Business,98.39,83.2,80.23,76.11,74.81,3.53,78.34,67.37,B,12.8,No,Yes,High School,Low,3,5.4
S3570,Sara,Davis,student2570@university.com,Male,19,Business,55.74,51.54,78.7,50.97,88.42,4.19,89.67,60.03,C,26.7,No,No,None,Low,4,7.5
S3571,Ali,Jones,student2571@university.com,Female,21,Business,79.04,89.31,53.3,86.43,85.07,3.48,68.18,71.22,A,29.0,No,Yes,None,Low,9,5.9
S3572,Ali,Smith,student2572@university.com,Male,18,Mathematics,84.6,59.57,48.62,74.4,62.57,1.46,79.29,66.5,C,21.3,No,Yes,PhD,High,7,4.4
S3573,Ali,Jones,student2573@university.com,Female,18,Engineering,94.5,66.64,98.72,72.95,89.21,0.68,70.17,76.73,B,21.0,No,Yes,Bachelor's,Medium,4,6.0
S3574,Ahmed,Smith,student2574@university.com,Female,19,Mathematics,,86.34,42.72,59.81,92.37,3.22,66.85,90.74,A,21.8,No,No,Master's,Low,7,6.6
S3575,Emma,Jones,student2575@university.com,Female,24,Business,98.9,77.52,68.06,68.06,79.92,4.59,86.38,99.11,A,9.8,Yes,Yes,Master's,Medium,8,5.3
S3576,Ali,Davis,student2576@university.com,Female,24,Business,75.6,58.48,65.5,59.09,96.38,3.62,64.83,62.57,B,23.3,Yes,Yes,High School,Low,8,4.9
S3577,Ahmed,Davis,student2577@university.com,Female,21,CS,91.54,63.17,61.6,86.77,89.15,0.14,69.03,55.33,A,13.7,Yes,Yes,PhD,Low,6,7.8
S3578,Maria,Smith,student2578@university.com,Male,18,Mathematics,71.36,58.35,86.92,59.95,79.77,5.79,68.36,69.78,F,29.8,Yes,No,None,Low,1,4.3
S3579,Sara,Brown,student2579@university.com,Male,22,Engineering,71.12,75.69,84.72,80.84,95.31,1.45,93.52,57.18,D,23.8,No,Yes,High School,High,10,8.8
S3580,Emma,Davis,student2580@university.com,Female,19,Business,62.67,59.96,94.31,63.98,80.02,2.11,58.52,91.71,A,19.6,No,Yes,Bachelor's,Low,3,4.0
S3581,Omar,Brown,student2581@university.com,Female,23,CS,90.91,83.54,63.73,82.85,76.06,1.21,69.07,75.06,B,27.8,Yes,Yes,Master's,High,6,7.3
S3582,Sara,Williams,student2582@university.com,Female,22,CS,99.29,74.79,73.85,77.02,67.81,5.2,94.39,81.0,A,29.3,No,Yes,Master's,Medium,1,4.7
S3583,Emma,Smith,student2583@university.com,Male,21,CS,62.82,48.74,93.54,71.17,94.14,0.95,50.77,57.53,B,25.5,No,No,None,Medium,5,6.7
S3584,Omar,Davis,student2584@university.com,Male,23,CS,52.81,58.62,99.63,83.65,56.14,2.56,97.39,87.48,D,23.9,No,Yes,,High,2,4.9
S3585,Sara,Johnson,student2585@university.com,Male,22,CS,90.78,53.29,98.16,70.79,73.68,4.52,94.95,98.68,A,6.5,No,Yes,,Low,1,4.2
S3586,Emma,Williams,student2586@university.com,Male,18,Business,81.01,63.42,83.07,91.07,76.87,1.68,70.89,74.12,F,22.7,Yes,Yes,Master's,High,10,8.3
S3587,Sara,Brown,student2587@university.com,Male,24,CS,97.98,70.96,48.59,,77.74,4.46,82.65,98.12,B,13.4,Yes,Yes,Bachelor's,Low,3,6.1
S3588,Sara,Davis,student2588@university.com,Male,18,CS,62.61,70.41,41.39,77.03,82.59,3.43,99.55,51.74,B,28.2,No,Yes,PhD,High,2,5.4
S3589,Omar,Smith,student2589@university.com,Male,23,CS,53.55,85.27,89.51,93.85,75.29,8.61,77.75,51.79,D,20.3,No,Yes,,High,6,8.7
S3590,Sara,Jones,student2590@university.com,Male,20,Engineering,74.62,51.35,90.46,91.44,62.84,7.95,54.84,98.0,B,14.3,No,Yes,Master's,High,6,4.4
S3591,Sara,Johnson,student2591@university.com,Female,24,CS,54.27,96.79,84.78,76.59,92.85,9.93,92.68,85.01,D,13.5,No,Yes,Master's,High,7,5.7
S3592,Omar,Brown,student2592@university.com,Male,19,CS,63.09,60.57,56.8,53.42,82.88,5.29,56.71,59.43,F,18.9,No,Yes,High School,Low,7,4.9
S3593,Maria,Williams,student2593@university.com,Male,23,Engineering,56.3,58.01,78.39,78.3,92.91,5.75,62.86,68.19,C,17.3,No,Yes,None,High,5,9.0
S3594,Ali,Smith,student2594@university.com,Male,21,Engineering,,81.11,58.97,67.76,63.8,9.47,93.68,75.39,D,14.8,No,Yes,Master's,Low,3,6.7
S3595,Liam,Johnson,student2595@university.com,Male,19,CS,55.31,88.33,67.04,77.01,81.85,4.0,62.8,85.13,F,10.2,No,No,Master's,Medium,6,8.1
S3596,John,Smith,student2596@university.com,Female,22,CS,97.7,62.71,62.95,82.36,85.71,5.56,87.25,92.1,A,24.9,No,Yes,Master's,High,3,4.8
S3597,Ahmed,Davis,student2597@university.com,Male,24,CS,63.93,84.81,94.82,82.24,69.17,3.79,72.38,54.13,D,15.8,Yes,Yes,None,Low,5,5.5
S3598,John,Jones,student2598@university.com,Female,21,Mathematics,72.19,93.02,54.05,83.68,90.61,5.46,87.99,82.83,B,7.5,Yes,Yes,Master's,Low,3,7.1
S3599,John,Williams,student2599@university.com,Female,21,CS,94.93,86.01,74.66,83.96,50.13,0.81,61.62,73.84,A,7.1,No,Yes,Master's,High,6,4.9
S3600,Emma,Smith,student2600@university.com,Female,18,Engineering,83.87,42.05,61.66,55.46,79.75,7.84,70.98,79.88,A,11.0,Yes,No,High School,Low,4,6.5
S3601,Ali,Brown,student2601@university.com,Male,22,CS,80.9,89.64,79.78,59.59,80.68,9.85,65.91,75.43,F,18.8,No,Yes,Bachelor's,Low,9,8.7
S3602,Emma,Davis,student2602@university.com,Male,18,Engineering,85.28,86.47,73.87,81.53,76.69,0.66,62.45,72.53,A,8.7,No,Yes,PhD,Medium,2,8.7
S3603,Ali,Davis,student2603@university.com,Male,18,CS,91.44,80.16,95.44,,81.5,8.01,65.72,60.28,A,10.4,No,No,,High,7,5.8
S3604,Omar,Williams,student2604@university.com,Female,24,CS,93.88,85.6,46.1,88.14,58.36,2.42,66.15,73.62,A,17.5,No,Yes,,High,5,6.6
S3605,Omar,Davis,student2605@university.com,Female,20,Engineering,82.13,98.77,53.24,56.25,84.24,1.98,97.77,59.48,F,10.4,No,No,,Medium,9,5.0
S3606,Liam,Brown,student2606@university.com,Female,18,CS,94.5,65.87,85.98,59.58,66.79,6.93,76.66,52.23,A,26.5,No,Yes,Bachelor's,Medium,10,8.9
S3607,Ali,Smith,student2607@university.com,Female,19,CS,76.77,44.03,62.13,77.92,72.6,0.44,73.1,68.69,B,19.8,Yes,Yes,,High,5,6.6
S3608,Sara,Williams,student2608@university.com,Male,21,Engineering,63.86,67.65,49.95,75.04,66.66,4.63,75.17,51.25,F,7.1,No,Yes,High School,Medium,5,5.0
S3609,Maria,Davis,student2609@university.com,Male,24,Mathematics,94.0,42.79,70.2,63.32,73.7,0.01,99.81,78.13,A,8.5,No,Yes,None,Medium,2,8.2
S3610,Liam,Davis,student2610@university.com,Male,18,CS,,57.66,79.13,70.42,81.08,5.54,82.68,53.62,C,9.9,No,Yes,Bachelor's,Low,3,6.1
S3611,Liam,Brown,student2611@university.com,Female,23,Engineering,95.31,75.21,42.69,51.75,91.92,4.62,85.17,71.88,B,20.7,Yes,No,None,High,6,7.2
S3612,Sara,Jones,student2612@university.com,Female,19,Mathematics,52.01,58.58,57.5,51.85,74.17,9.15,65.68,99.01,D,7.6,No,No,High School,Medium,4,8.2
S3613,Maria,Jones,student2613@university.com,Male,22,Business,69.88,81.12,88.57,54.75,66.16,7.2,73.58,50.49,D,6.1,No,No,Master's,Medium,3,5.5
S3614,Emma,Davis,student2614@university.com,Male,21,Engineering,97.39,89.32,71.21,,74.4,1.26,59.2,68.34,A,23.2,No,Yes,None,Low,5,6.9
S3615,Maria,Smith,student2615@university.com,Female,24,Business,62.48,65.23,42.12,93.19,84.44,3.55,84.26,83.66,C,17.0,No,Yes,Bachelor's,Medium,9,4.3
S3616,Emma,Williams,student2616@university.com,Male,23,CS,,94.01,56.92,63.01,67.34,9.32,67.22,57.95,C,26.2,Yes,Yes,None,Medium,3,5.2
S3617,Omar,Davis,student2617@university.com,Male,24,Engineering,97.7,44.79,78.35,51.7,70.71,7.25,87.41,78.04,A,24.8,Yes,Yes,High School,Low,7,4.7
S3618,John,Johnson,student2618@university.com,Female,24,CS,94.11,90.41,51.96,,78.14,5.94,60.66,62.91,A,11.8,No,Yes,None,High,9,7.2
S3619,Omar,Williams,student2619@university.com,Female,23,CS,78.18,89.71,89.64,92.77,64.7,5.59,70.18,61.14,A,9.8,No,Yes,Master's,High,4,5.3
S3620,Omar,Jones,student2620@university.com,Female,22,Engineering,82.35,59.32,80.59,56.91,60.45,3.98,73.56,94.75,B,17.9,Yes,Yes,,Low,7,7.8
S3621,John,Davis,student2621@university.com,Male,23,CS,,57.92,68.28,69.29,57.02,5.85,58.33,60.16,F,7.0,No,Yes,,Low,7,7.8
S3622,Maria,Brown,student2622@university.com,Female,19,Engineering,88.79,58.31,94.94,57.94,67.63,7.72,53.48,68.83,A,20.8,No,No,PhD,Low,3,7.9
S3623,Liam,Johnson,student2623@university.com,Male,24,Engineering,81.5,88.68,63.51,,52.42,1.28,65.85,58.48,C,5.3,Yes,Yes,,Medium,1,4.7
S3624,Maria,Davis,student2624@university.com,Male,22,Engineering,99.11,89.9,54.1,82.41,79.17,9.7,77.24,64.19,A,25.1,Yes,Yes,High School,Medium,4,6.6
S3625,Emma,Smith,student2625@university.com,Female,24,CS,84.28,59.78,79.68,98.38,58.8,2.39,82.63,64.66,B,27.3,No,No,Master's,Medium,9,7.4
S3626,Sara,Johnson,student2626@university.com,Male,23,CS,98.77,75.56,74.4,83.91,68.87,4.48,71.26,66.34,B,29.9,No,No,Bachelor's,Low,10,5.6
S3627,Emma,Davis,student2627@university.com,Female,22,Engineering,52.87,48.34,60.11,99.24,63.46,0.23,75.01,82.05,D,13.6,Yes,Yes,Master's,Low,7,5.3
S3628,Sara,Smith,student2628@university.com,Female,22,Mathematics,56.95,68.13,60.62,71.72,81.52,5.5,77.16,87.13,F,19.0,No,Yes,,Medium,10,7.6
S3629,Omar,Johnson,student2629@university.com,Male,18,CS,72.57,99.93,63.89,94.89,92.52,3.82,75.6,75.53,A,26.6,Yes,Yes,High School,High,6,5.8
S3630,John,Smith,student2630@university.com,Male,18,CS,69.24,49.53,57.47,60.25,81.67,2.5,54.52,80.52,A,16.6,Yes,No,PhD,High,5,5.2
S3631,Omar,Smith,student2631@university.com,Female,18,Business,89.14,96.85,82.61,,77.13,9.86,70.25,90.66,B,13.2,No,Yes,Bachelor's,Medium,10,6.8
S3632,Ali,Johnson,student2632@university.com,Female,23,CS,58.03,89.46,79.08,85.13,83.45,4.28,60.22,99.98,C,6.2,No,Yes,High School,Low,10,7.1
S3633,Maria,Johnson,student2633@university.com,Female,21,Business,98.8,98.33,66.45,68.57,51.5,4.14,76.69,72.83,A,14.9,No,Yes,High School,Low,1,7.9
S3634,Sara,Smith,student2634@university.com,Female,19,Engineering,65.75,50.77,63.87,,56.14,4.63,87.9,96.82,C,7.0,No,Yes,High School,Medium,4,4.2
S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,,52.81,61.9,83.56,54.75,1.16,78.97,74.52,A,14.1,Yes,Yes,None,Low,3,4.9
S3636,John,Johnson,student2636@university.com,Female,24,CS,63.74,41.01,57.01,66.67,54.91,3.93,61.09,89.1,F,13.6,No,Yes,,Low,3,7.9
S3637,Sara,Davis,student2637@university.com,Male,18,CS,78.97,83.48,45.14,78.63,63.02,3.36,60.39,78.66,C,21.2,No,Yes,PhD,High,1,6.7
S3638,Emma,Williams,student2638@university.com,Male,22,CS,52.93,78.65,56.09,64.97,76.6,4.65,51.85,94.2,C,14.2,No,Yes,PhD,Low,3,8.0
S3639,Maria,Brown,student2639@university.com,Male,23,Business,,50.68,59.27,89.19,55.73,8.57,71.32,72.44,B,14.6,No,No,Bachelor's,High,10,6.2
S3640,Omar,Smith,student2640@university.com,Male,22,Business,87.29,87.47,72.86,65.62,96.76,1.93,71.64,84.79,A,12.2,Yes,Yes,None,Low,10,6.3
S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,59.33,57.95,86.43,76.75,92.71,6.08,61.82,73.32,D,20.2,No,Yes,Master's,Low,8,5.9
S3642,Ahmed,Brown,student2642@university.com,Male,22,Business,61.78,48.1,63.74,,98.58,0.38,88.21,92.85,C,14.7,No,Yes,PhD,Medium,4,7.5
S3643,Ali,Jones,student2643@university.com,Male,22,CS,,65.35,96.69,89.59,52.13,3.17,69.32,99.72,A,28.7,Yes,Yes,Master's,Low,7,7.0
S3644,Ahmed,Brown,student2644@university.com,Female,20,Engineering,,45.46,89.64,81.02,92.57,4.73,83.47,62.17,D,27.3,No,Yes,,High,2,6.0
S3645,John,Johnson,student2645@university.com,Male,21,Engineering,71.87,55.79,99.09,59.61,90.19,0.74,82.0,73.72,A,10.9,Yes,Yes,High School,Medium,7,4.9
S3646,Sara,Brown,student2646@university.com,Female,19,Business,,62.28,92.57,60.77,95.11,5.44,80.24,54.06,B,15.1,No,Yes,High School,Medium,6,4.0
S3647,John,Smith,student2647@university.com,Female,19,CS,67.34,91.11,77.0,,76.4,3.1,95.4,57.05,A,20.9,No,Yes,PhD,Medium,8,4.5
S3648,Omar,Brown,student2648@university.com,Female,18,Engineering,84.95,87.55,75.91,78.83,89.39,9.93,50.79,96.46,F,5.4,No,Yes,High School,High,8,4.5
S3649,Emma,Williams,student2649@university.com,Female,20,Business,54.51,66.57,47.77,77.42,52.56,6.31,53.4,77.18,C,10.7,Yes,No,None,High,8,6.8
S3650,Maria,Davis,student2650@university.com,Female,23,Engineering,94.42,83.47,83.34,63.69,53.79,2.44,86.11,69.76,A,12.1,No,No,High School,Medium,10,7.8
S3651,Ahmed,Johnson,student2651@university.com,Male,23,CS,95.47,74.12,76.01,84.7,55.93,1.03,67.68,83.57,A,15.1,No,Yes,,High,4,6.3
S3652,Liam,Brown,student2652@university.com,Male,19,Engineering,55.25,60.45,70.42,94.45,95.74,0.41,99.33,78.01,C,27.2,Yes,Yes,None,Medium,9,6.1
S3653,Ahmed,Smith,student2653@university.com,Male,21,CS,99.54,83.55,81.6,52.18,53.06,0.91,60.82,64.44,B,7.4,No,Yes,,Medium,8,4.7
S3654,Omar,Davis,student2654@university.com,Female,22,Engineering,64.88,81.01,66.64,70.86,55.01,6.8,59.17,61.33,A,6.6,Yes,Yes,High School,Low,4,8.5
S3655,Ahmed,Johnson,student2655@university.com,Male,24,Mathematics,,77.15,71.43,79.68,96.52,8.55,79.41,79.51,F,21.6,No,Yes,None,Low,2,7.7
S3656,Omar,Smith,student2656@university.com,Male,18,Engineering,50.25,77.08,63.9,,55.37,1.57,63.97,59.41,F,14.1,Yes,Yes,High School,Medium,1,6.1
S3657,Liam,Jones,student2657@university.com,Male,21,Engineering,70.43,80.98,83.04,50.98,93.49,4.02,67.02,56.96,D,9.4,Yes,Yes,None,Low,2,4.5
S3658,John,Williams,student2658@university.com,Male,19,Engineering,81.49,63.07,92.6,60.53,89.46,3.54,96.05,65.92,D,22.5,Yes,Yes,Master's,Medium,5,8.2
S3659,Maria,Jones,student2659@university.com,Female,20,CS,,92.14,90.45,53.09,52.01,6.45,51.31,93.07,D,11.1,Yes,Yes,None,Medium,5,4.8
S3660,Sara,Williams,student2660@university.com,Male,18,CS,91.84,49.74,87.16,78.45,51.09,1.83,76.56,51.84,A,19.1,No,Yes,Master's,Low,10,7.4
S3661,Emma,Brown,student2661@university.com,Female,19,Mathematics,85.83,93.03,40.83,82.27,76.72,9.53,66.74,91.66,A,15.2,Yes,Yes,High School,Medium,2,5.7
S3662,Sara,Johnson,student2662@university.com,Female,23,Engineering,67.51,60.54,94.71,57.99,99.86,7.29,67.3,81.05,A,14.0,No,No,None,Medium,4,8.3
S3663,John,Brown,student2663@university.com,Male,18,CS,86.72,47.5,56.49,66.65,93.94,9.55,62.39,52.02,A,23.0,Yes,Yes,PhD,Low,8,6.9
S3664,Emma,Williams,student2664@university.com,Female,19,CS,97.02,76.0,93.28,66.49,65.5,2.77,56.74,80.1,A,20.3,No,Yes,,Low,1,5.1
S3665,Ahmed,Williams,student2665@university.com,Female,23,Engineering,54.65,62.56,51.82,90.99,69.32,5.88,51.72,71.3,C,17.8,Yes,Yes,None,Low,2,4.1
S3666,Liam,Williams,student2666@university.com,Female,24,Business,,88.93,66.38,59.73,69.4,7.32,99.38,92.06,C,8.2,No,Yes,None,Medium,2,5.1
S3667,Liam,Davis,student2667@university.com,Female,23,Business,73.17,65.85,84.96,77.42,86.71,7.11,83.02,95.36,D,19.6,Yes,Yes,Bachelor's,Medium,5,5.8
S3668,Ali,Smith,student2668@university.com,Female,22,CS,74.9,80.11,78.42,89.15,67.06,0.21,88.86,64.32,A,22.3,No,Yes,PhD,Low,2,7.5
S3669,John,Johnson,student2669@university.com,Female,20,Mathematics,77.11,58.5,64.96,91.48,57.39,9.98,53.25,89.21,C,25.4,No,Yes,,Low,8,5.1
S3670,John,Brown,student2670@university.com,Female,22,Engineering,65.03,52.57,80.72,83.33,87.36,9.28,50.74,65.49,B,12.5,No,Yes,None,Low,3,5.3
S3671,Maria,Brown,student2671@university.com,Male,19,Engineering,,63.28,72.94,64.98,72.9,1.2,80.01,64.78,D,11.6,No,No,,High,3,6.2
S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,82.25,76.41,56.54,91.15,53.84,5.44,86.19,59.63,A,23.7,No,Yes,,Medium,8,4.2
S3673,John,Williams,student2673@university.com,Female,21,CS,78.89,79.42,78.78,,89.5,3.15,69.74,83.92,B,16.7,Yes,Yes,None,Medium,1,7.8
S3674,John,Williams,student2674@university.com,Female,24,Mathematics,,74.69,52.25,85.22,79.27,8.79,69.39,63.08,F,15.1,Yes,Yes,None,Medium,4,4.4
S3675,Ahmed,Williams,student2675@university.com,Male,24,CS,73.85,99.28,81.64,53.37,74.47,6.98,69.22,73.24,A,9.0,No,Yes,None,Medium,7,7.7
S3676,Ahmed,Brown,student2676@university.com,Male,24,CS,67.81,81.47,40.19,52.16,83.67,2.24,57.64,90.61,B,15.9,Yes,Yes,Master's,High,5,5.3
S3677,Emma,Jones,student2677@university.com,Male,22,Business,74.55,95.89,72.93,84.77,75.27,0.34,87.7,89.6,F,23.2,No,Yes,Bachelor's,High,3,6.3
S3678,Omar,Smith,student2678@university.com,Male,21,Engineering,96.09,47.08,64.06,97.24,82.42,2.92,60.76,92.77,A,16.3,No,Yes,PhD,Medium,8,6.1
S3679,Omar,Davis,student2679@university.com,Female,23,Business,74.03,43.68,58.19,88.69,93.37,0.38,66.22,58.05,A,26.8,No,Yes,Master's,Low,5,5.3
S3680,Ali,Johnson,student2680@university.com,Female,19,Engineering,50.7,58.66,70.94,91.57,80.68,1.41,83.56,79.34,D,5.1,No,Yes,None,Medium,6,5.3
S3681,Omar,Smith,student2681@university.com,Male,20,CS,71.94,48.2,78.72,77.25,82.98,6.36,50.01,95.74,C,9.5,No,No,PhD,Medium,1,8.7
S3682,Maria,Brown,student2682@university.com,Male,21,Mathematics,91.03,71.55,97.92,65.23,80.69,7.45,88.31,52.1,A,20.4,No,Yes,Master's,Low,3,5.5
S3683,Ali,Davis,student2683@university.com,Male,19,CS,89.0,71.14,89.98,,76.56,4.68,94.95,89.73,A,21.8,No,Yes,Bachelor's,Medium,10,4.9
S3684,Emma,Davis,student2684@university.com,Male,21,Business,75.67,74.5,83.03,85.6,58.6,6.0,52.58,62.31,B,11.9,No,No,Master's,Low,4,5.3
S3685,Ahmed,Davis,student2685@university.com,Female,22,CS,,84.71,68.74,83.77,66.78,1.56,79.58,83.48,F,28.5,No,Yes,High School,Low,10,7.5
S3686,Omar,Williams,student2686@university.com,Male,19,Business,73.25,98.28,63.53,97.34,84.66,3.17,70.42,85.87,F,13.3,No,Yes,None,Low,10,5.5
S3687,Sara,Johnson,student2687@university.com,Male,22,CS,78.19,92.7,41.95,68.36,71.27,7.13,53.92,96.28,B,15.3,Yes,No,Master's,Medium,4,4.9
S3688,Ahmed,Brown,student2688@university.com,Male,18,Engineering,99.99,47.1,61.55,51.98,70.31,3.65,84.11,75.44,A,29.4,No,Yes,,Low,5,6.1
S3689,Liam,Brown,student2689@university.com,Female,19,Business,82.21,60.31,90.9,95.42,87.96,3.49,80.62,92.41,A,17.0,No,Yes,None,High,9,4.6
S3690,Maria,Davis,student2690@university.com,Female,21,Engineering,84.71,55.35,63.04,,50.28,1.94,82.13,52.27,C,20.3,Yes,Yes,High School,Low,4,6.0
S3691,Ahmed,Brown,student2691@university.com,Female,18,Business,74.57,50.61,67.7,84.87,83.95,5.95,90.67,71.03,C,18.5,No,Yes,High School,Low,7,8.3
S3692,Maria,Johnson,student2692@university.com,Male,22,Business,,72.68,56.31,93.66,74.46,8.1,64.35,71.98,A,9.4,Yes,Yes,Master's,High,8,5.9
S3693,Maria,Johnson,student2693@university.com,Male,22,Business,90.65,73.2,56.45,65.51,68.84,4.69,83.85,76.91,A,29.8,Yes,Yes,,Medium,7,6.6
S3694,Maria,Jones,student2694@university.com,Male,21,Mathematics,74.75,53.63,43.71,,67.03,1.16,87.17,74.07,B,6.5,No,Yes,Master's,Low,2,7.9
S3695,Emma,Jones,student2695@university.com,Female,18,Engineering,99.73,82.71,76.83,,58.64,8.38,58.44,98.4,B,29.6,No,Yes,High School,Low,1,6.6
S3696,Maria,Smith,student2696@university.com,Female,24,CS,72.86,83.97,66.88,89.71,66.71,0.71,97.85,53.93,F,16.7,No,Yes,,Low,5,4.2
S3697,Maria,Johnson,student2697@university.com,Male,23,CS,,41.26,76.36,53.49,69.57,4.72,67.0,63.25,B,9.7,No,Yes,Master's,Medium,8,5.1
S3698,Liam,Johnson,student2698@university.com,Male,20,CS,84.13,63.75,72.81,82.76,71.87,2.61,85.69,98.43,F,9.2,No,Yes,,Medium,1,8.5
S3699,Sara,Johnson,student2699@university.com,Female,21,CS,52.33,93.41,87.93,83.86,83.62,9.36,87.7,72.27,D,21.4,Yes,Yes,None,Medium,2,8.0
S3700,Ali,Jones,student2700@university.com,Male,22,Engineering,62.53,71.22,85.06,,72.68,7.38,75.2,78.56,A,22.8,Yes,Yes,High School,Medium,9,7.8
S3701,John,Davis,student2701@university.com,Male,19,CS,67.69,60.86,86.29,84.35,89.81,5.66,56.44,54.05,F,27.5,No,Yes,Master's,Low,6,6.7
S3702,Liam,Davis,student2702@university.com,Male,18,CS,86.97,55.22,69.95,96.16,81.99,6.68,63.78,64.2,A,10.9,No,Yes,,High,1,5.8
S3703,Ali,Brown,student2703@university.com,Female,23,CS,74.71,54.6,61.23,86.69,59.48,5.33,61.71,51.98,F,15.8,No,Yes,Master's,High,8,7.5
S3704,Maria,Davis,student2704@university.com,Male,20,Business,51.43,45.99,96.01,98.06,63.86,1.48,75.93,56.88,F,29.3,No,Yes,None,High,3,7.3
S3705,Sara,Williams,student2705@university.com,Male,19,Engineering,80.84,89.03,43.26,72.43,53.96,7.09,63.06,81.67,D,15.7,Yes,Yes,None,Medium,4,7.2
S3706,Ahmed,Jones,student2706@university.com,Male,18,CS,70.57,45.2,49.16,76.41,97.29,4.93,77.34,88.18,D,16.5,No,Yes,Bachelor's,High,10,6.5
S3707,Sara,Johnson,student2707@university.com,Male,23,Business,96.09,57.54,65.18,63.19,94.33,6.34,64.41,93.5,A,12.2,Yes,Yes,Master's,Medium,5,5.3
